Prezzo,Anni,Chilometraggio,Cambio,CV,Venditore,Distanza,is_Ibrido vs Benzina,is_Diesel vs Benzina,is_sport vs base,is_performance vs base,is_middle vs base,is NO vs NE,is Centro vs NE,is Sud_Isole vs NE
41990,1,10,1,150,1,516,0,1,1,0,0,0,0,1
42000,2,10,1,150,1,326,0,1,1,0,0,0,1,0
42000,4,50,1,310,1,682,0,0,0,0,1,0,0,1
42100,0,0,1,150,1,86,0,0,0,0,1,0,0,0
42220,0,0,1,110,1,163,0,0,1,0,0,0,0,0
42220,0,0,1,110,1,163,0,0,1,0,0,0,0,0
42400,0,0,1,150,1,86,0,0,1,0,0,0,0,0
42490,2,6,1,116,1,122,0,1,1,0,0,0,0,0
42500,0,0,1,150,1,245,0,0,1,0,0,1,0,0
42500,2,28,1,310,1,276,0,0,0,1,0,1,0,0
42700,1,11,1,150,1,105,0,0,0,0,1,0,1,0
42799,0,0,1,150,1,520,0,1,1,0,0,0,0,1
42800,0,0,1,150,1,86,0,0,0,0,1,0,0,0
42800,0,0,1,150,1,86,0,0,1,0,0,0,0,0
42800,0,0,1,150,1,86,0,0,1,0,0,0,0,0
42800,0,0,1,150,1,86,0,0,1,0,0,0,0,0
42900,1,50,1,150,1,283,0,1,1,0,0,0,1,0
42900,0,0,1,150,1,747,0,1,1,0,0,0,0,1
42900,0,0,1,150,1,283,0,1,1,0,0,0,1,0
42900,0,0,1,150,1,86,0,0,0,0,0,0,0,0
42900,0,0,1,150,1,86,0,1,0,0,1,0,0,0
42990,0,3,1,150,1,516,0,1,1,0,0,0,0,1
42990,0,0,1,150,1,498,0,1,1,0,0,0,0,1
42990,0,3,1,150,1,800,0,1,1,0,0,0,0,1
42990,3,35,1,190,1,800,0,1,0,0,1,0,0,1
43000,0,10,1,150,1,750,1,0,0,0,1,0,0,1
43200,0,0,1,150,1,86,0,1,0,0,1,0,0,0
43240,0,0,1,150,1,163,0,0,1,0,0,0,0,0
43300,3,22,1,310,1,105,0,0,0,1,0,0,1,0
43300,0,0,1,150,1,86,0,0,0,0,0,0,0,0
43300,0,0,1,150,1,86,0,0,1,0,0,0,0,0
43490,1,6,1,150,1,755,0,1,1,0,0,0,0,1
43500,1,4,1,150,1,843,0,0,0,0,1,0,0,1
43500,0,6,1,150,1,483,0,1,1,0,0,0,0,1
43700,1,7,1,150,1,132,0,1,1,0,0,0,0,0
43800,3,22,1,310,1,105,0,0,0,1,0,0,1,0
43890,0,10,1,150,1,189,0,1,1,0,0,1,0,0
43900,1,100,1,150,1,163,1,0,1,0,0,0,0,0
43900,1,11,1,150,1,163,1,0,0,0,1,0,0,0
43900,1,12,1,150,1,163,0,1,0,0,1,0,0,0
43998,0,10,1,150,1,495,0,1,1,0,0,0,0,1
44000,0,400,1,150,1,163,0,1,1,0,0,1,0,0
44000,2,32,1,310,1,105,0,0,0,0,1,0,1,0
44000,3,10,1,310,1,527,0,0,0,0,1,0,0,1
44130,0,0,1,150,1,163,0,0,1,0,0,0,0,0
44130,0,0,1,150,1,163,0,0,1,0,0,0,0,0
44200,0,0,1,150,1,86,0,1,1,0,0,0,0,0
44200,3,25,1,310,1,104,0,0,0,0,1,0,1,0
44260,0,0,1,150,1,163,0,0,1,0,0,0,0,0
44500,0,0,1,150,1,245,0,1,1,0,0,1,0,0
44500,0,0,1,150,1,245,0,1,1,0,0,1,0,0
44500,0,0,1,150,1,245,0,1,1,0,0,1,0,0
44500,0,0,1,150,1,245,0,1,1,0,0,1,0,0
44500,1,26,1,150,1,843,0,1,0,1,0,0,0,1
44500,0,0,1,150,1,245,0,1,1,0,0,1,0,0
44500,0,0,1,150,1,245,0,1,1,0,0,1,0,0
44500,1,1,1,150,1,495,0,1,1,0,0,0,0,1
44500,0,10,1,150,1,514,0,1,1,0,0,0,0,1
44600,0,0,1,150,1,86,0,1,0,0,1,0,0,0
44660,0,0,1,150,1,163,0,1,1,0,0,0,0,0
44800,1,8,1,150,1,86,0,1,0,0,1,0,0,0
44900,4,8,1,190,1,164,0,1,1,0,0,0,1,0
44900,1,4,1,245,1,31,1,0,0,0,1,0,0,0
44900,1,5,1,150,1,16,0,1,0,1,0,0,0,0
44900,0,10,1,150,1,213,0,1,1,0,0,0,1,0
44900,0,100,1,150,1,163,1,0,0,0,1,0,0,0
44900,0,0,1,150,1,86,0,0,0,0,1,0,0,0
44950,3,33,1,310,1,14,0,0,0,1,0,0,0,0
44990,0,0,1,150,1,45,0,1,1,0,0,0,0,0
45000,1,9,1,150,1,177,1,0,0,0,1,1,0,0
45170,0,0,1,150,1,163,0,1,1,0,0,0,0,0
45200,1,918,1,150,1,750,1,0,0,0,1,0,0,1
45200,0,0,1,150,1,86,0,1,1,0,0,0,0,0
45230,0,0,1,150,1,163,0,1,1,0,0,0,0,0
45230,0,0,1,150,1,163,0,1,1,0,0,0,0,0
45490,0,6,1,150,1,489,0,1,0,0,1,0,0,1
45490,0,6,1,150,1,489,0,1,0,0,1,0,0,1
45490,0,6,1,150,1,489,0,1,0,0,1,0,0,1
45490,0,6,1,150,1,489,0,1,0,0,1,0,0,1
45490,0,6,1,150,1,489,0,1,0,0,1,0,0,1
45500,1,3,1,150,1,164,0,1,1,0,0,0,1,0
45700,0,0,1,150,1,163,0,0,1,0,0,0,0,0
45900,1,17,1,310,1,326,0,0,0,0,1,0,1,0
45900,2,46,1,310,1,819,0,0,0,0,1,0,0,1
45900,5,500,1,310,1,156,0,0,0,1,0,0,0,0
45900,3,14,1,310,1,163,0,0,0,1,0,0,0,0
45900,3,14,1,310,1,162,0,0,0,1,0,0,0,0
45900,3,14,1,310,1,101,0,0,0,1,0,0,0,0
45900,5,500,1,310,1,156,0,0,0,1,0,0,0,0
46200,1,0,1,245,1,164,1,0,1,0,0,0,1,0
46300,1,9,1,150,1,750,0,1,0,1,0,0,0,1
46500,1,1,1,150,1,202,0,1,0,0,1,0,1,0
46500,1,13,1,150,1,16,1,0,0,1,0,0,0,0
46500,0,0,1,150,1,86,0,1,0,0,1,0,0,0
46600,0,0,1,150,1,86,0,1,0,0,1,0,0,0
46900,0,0,1,150,1,86,0,1,1,0,0,0,0,0
46900,4,90,1,400,1,552,0,0,0,1,0,0,0,1
46990,2,21,1,310,1,233,0,0,0,0,1,1,0,0
47000,1,21,1,190,1,105,0,1,0,0,1,0,1,0
47300,0,8,1,150,1,132,0,1,1,0,0,0,0,0
47400,0,0,1,150,1,86,0,1,1,0,0,0,0,0
47400,0,0,1,150,1,86,0,1,0,0,1,0,0,0
47900,3,75,1,400,1,271,0,0,0,1,0,1,0,0
47900,5,32,1,400,1,156,0,0,0,0,1,0,0,0
47990,1,6,1,310,1,214,0,0,0,0,1,1,0,0
47990,1,6,1,310,1,214,0,0,0,0,1,1,0,0
47999,3,72,1,400,1,498,0,0,0,1,0,0,0,1
47999,3,89,1,400,1,542,0,0,0,1,0,0,0,1
48000,1,21,1,190,1,105,0,1,0,0,1,0,1,0
48200,0,0,1,150,1,86,0,1,1,0,0,0,0,0
48450,3,14,1,310,1,162,0,0,0,1,0,0,0,0
48450,3,14,1,310,1,163,0,0,0,1,0,0,0,0
48450,3,14,1,310,1,101,0,0,0,1,0,0,0,0
48500,5,70,1,400,1,716,0,0,0,1,0,0,0,1
48760,0,0,1,150,1,163,0,0,1,0,0,0,0,0
48900,0,100,1,150,1,163,1,0,1,0,0,0,0,0
48900,0,100,1,150,1,163,1,0,1,0,0,0,0,0
48900,0,100,1,150,1,163,1,0,1,0,0,0,0,0
48900,0,0,1,150,1,86,0,1,0,0,1,0,0,0
48900,0,0,1,190,1,86,0,0,0,0,1,0,0,0
49650,1,8,1,190,1,121,0,1,1,0,0,1,0,0
49900,3,129,1,400,1,95,0,0,0,1,0,0,0,0
49900,1,40,1,150,1,105,0,0,0,0,1,0,1,0
49900,3,85,1,400,1,843,0,0,0,1,0,0,0,1
49900,1,19,1,150,1,86,0,0,1,0,0,0,0,0
49900,2,26,1,310,1,177,0,0,0,0,1,1,0,0
49900,3,46,1,400,1,490,0,0,0,1,0,0,0,1
49999,3,4,1,310,1,490,0,0,0,0,1,0,0,1
50000,1,527,1,150,1,750,1,0,0,1,0,0,0,1
50400,0,0,1,150,1,163,0,1,1,0,0,0,0,0
50400,0,0,1,150,1,163,0,1,1,0,0,0,0,0
50500,3,31,1,400,1,105,0,0,0,1,0,0,1,0
50800,0,0,1,190,1,86,0,0,0,0,1,0,0,0
50950,3,53,1,400,1,16,0,0,0,1,0,0,0,0
51200,0,0,1,245,1,86,0,0,1,0,0,0,0,0
51200,0,0,1,190,1,86,0,0,0,0,1,0,0,0
51300,2,23,1,310,1,807,0,0,0,0,1,0,0,1
51400,0,0,1,190,1,86,0,0,0,0,1,0,0,0
51590,0,0,1,190,1,163,0,0,0,0,1,0,0,0
51600,0,0,1,245,1,86,0,0,1,0,0,0,0,0
51700,1,1,1,310,1,672,0,0,0,0,1,0,0,1
51800,0,0,1,150,1,484,0,0,1,0,0,0,0,1
51890,3,22,1,400,1,196,0,0,0,1,0,1,0,0
51900,0,0,1,310,1,163,0,0,0,1,0,1,0,0
51900,2,2,1,400,1,484,0,0,0,1,0,0,0,1
51999,3,44,1,400,1,516,0,0,0,1,0,0,0,1
52200,0,0,1,150,1,86,0,1,0,0,1,0,0,0
52380,0,0,1,190,1,163,0,0,0,0,1,0,0,0
52400,0,0,1,190,1,86,0,0,0,0,1,0,0,0
52480,0,0,1,190,1,163,0,0,0,0,1,0,0,0
52499,3,30,1,400,1,499,0,0,0,0,1,0,0,1
52660,0,0,1,150,1,163,0,0,1,0,0,0,0,0
52900,2,8,1,310,1,242,0,0,0,0,1,1,0,0
52900,3,4,1,400,1,119,0,0,0,1,0,0,0,0
52900,0,0,1,190,1,86,0,0,0,0,1,0,0,0
52999,4,400,1,400,1,471,0,0,0,1,0,0,0,1
52999,3,17,1,400,1,490,0,0,0,1,0,0,0,1
53330,0,0,1,245,1,163,0,0,1,0,0,0,0,0
53490,3,57,1,400,1,322,0,0,0,1,0,0,1,0
53900,3,55,1,400,1,326,0,0,0,1,0,0,1,0
53900,3,69,1,400,1,326,0,0,0,1,0,0,1,0
53900,3,59,1,400,1,177,0,0,0,1,0,1,0,0
53900,2,42,1,400,1,520,0,0,0,0,1,0,0,1
53920,0,0,1,245,1,163,0,0,1,0,0,0,0,0
54000,1,5,1,310,1,861,0,0,0,0,1,0,0,1
54000,3,69,1,400,1,767,0,0,0,1,0,0,0,1
54600,3,56,1,400,1,105,0,0,0,1,0,0,1,0
54700,0,0,1,190,1,99,0,0,0,0,1,0,1,0
54900,3,44,1,400,1,750,0,0,0,0,1,0,0,1
54900,2,37,1,400,1,156,0,0,0,1,0,0,0,0
54900,3,44,1,400,1,156,0,0,0,1,0,0,0,0
54990,3,6,1,310,1,286,0,0,0,0,1,1,0,0
54990,1,20,1,400,1,520,0,0,0,1,0,0,0,1
54990,3,19,1,400,1,213,0,0,0,0,1,1,0,0
55000,3,45,1,400,1,542,0,0,0,1,0,0,0,1
55000,3,37,1,400,1,495,0,0,0,1,0,0,0,1
55500,0,6,1,310,1,163,0,0,0,1,0,1,0,0
55800,0,0,1,150,1,86,0,1,0,0,1,0,0,0
55800,0,0,1,150,1,86,0,1,0,0,1,0,0,0
55890,2,9,1,400,1,326,0,0,0,0,1,0,1,0
56000,1,4,1,150,1,292,0,1,0,0,1,0,1,0
56900,1,30,1,400,1,285,0,0,0,1,0,1,0,0
56900,0,6,1,310,1,187,0,0,0,1,0,1,0,0
56900,3,69,1,400,1,683,0,0,0,1,0,0,0,1
56900,1,20,1,400,1,132,0,0,0,1,0,0,0,0
56920,0,0,1,190,1,163,0,0,0,0,1,0,0,0
56990,1,7,1,310,1,476,0,0,1,0,0,0,0,1
56999,3,22,1,400,1,275,0,0,0,1,0,1,0,0
57500,0,6,1,310,1,146,0,0,0,1,0,1,0,0
57900,3,37,1,400,1,552,0,0,0,1,0,0,0,1
57990,0,6,1,310,1,47,0,0,0,1,0,1,0,0
57990,0,6,1,310,1,484,0,0,0,1,0,0,0,1
58500,2,38,1,400,1,84,0,0,0,1,0,0,0,0
58600,3,15,1,400,1,132,0,0,0,1,0,0,0,0
58900,3,33,1,400,1,16,0,0,0,1,0,0,0,0
58900,3,30,1,400,1,128,0,0,0,1,0,0,0,0
58900,3,23,1,400,1,568,0,0,0,1,0,0,0,1
58900,3,23,1,400,1,568,0,0,0,1,0,0,0,1
58900,0,10,1,310,1,31,0,0,0,0,1,0,0,0
58900,3,51,1,400,1,798,0,0,0,1,0,0,0,1
58990,3,74,1,400,1,430,0,0,0,1,0,0,0,1
58990,0,0,1,310,1,234,0,0,0,0,1,1,0,0
58990,2,20,1,400,1,326,0,0,0,1,0,0,1,0
59000,2,26,1,400,1,598,0,0,0,1,0,0,0,1
59900,3,31,1,400,1,498,0,0,0,1,0,0,0,1
59900,3,30,1,400,1,796,0,0,0,1,0,0,0,1
59900,3,19,1,400,1,495,0,0,0,1,0,0,0,1
59900,2,18,1,400,1,68,0,0,0,1,0,0,0,0
59900,2,18,1,400,1,204,0,0,0,1,0,0,0,0
59990,1,24,1,400,1,102,0,0,0,1,0,1,0,0
59999,3,45,1,400,1,490,0,0,0,1,0,0,0,1
60900,3,10,1,400,1,179,0,0,0,1,0,0,0,0
60999,3,4,1,400,1,326,0,0,0,1,0,0,1,0
62000,3,29,1,400,1,63,0,0,0,1,0,0,1,0
62950,2,2,1,400,1,14,0,0,0,1,0,0,0,0
63500,1,6,1,310,1,179,0,0,0,1,0,0,0,0
63700,1,16,1,400,1,186,0,0,0,1,0,0,0,0
63990,1,13,1,400,1,214,0,0,0,1,0,1,0,0
64500,2,6,1,400,1,326,0,0,0,1,0,0,1,0
64500,1,14,1,400,1,854,0,0,0,1,0,0,0,1
64500,2,9,1,400,1,484,0,0,1,0,0,0,0,1
64900,2,9,1,400,1,120,0,0,0,1,0,0,0,0
64990,1,7,1,400,1,213,0,0,0,0,1,1,0,0
64999,3,24,1,400,1,487,0,0,0,1,0,0,0,1
64999,3,14,1,400,1,542,0,0,0,1,0,0,0,1
65000,0,0,1,400,1,163,0,0,0,1,0,1,0,0
65000,1,11,1,400,1,177,0,0,0,1,0,1,0,0
65000,2,60,1,400,1,198,0,0,0,1,0,1,0,0
65000,2,21,1,400,1,484,0,0,1,0,0,0,0,1
65500,2,5,1,400,1,296,0,0,0,1,0,0,1,0
65900,2,20,1,400,1,259,0,0,0,0,1,1,0,0
66300,0,4,1,310,1,843,0,0,0,1,0,0,0,1
66900,2,4,1,400,1,286,0,0,0,1,0,1,0,0
67650,0,6,1,400,1,276,0,0,0,1,0,1,0,0
67900,3,14,1,400,1,164,0,0,0,1,0,0,1,0
67990,1,6,1,400,1,488,0,0,0,1,0,0,0,1
68700,3,56,1,400,1,326,0,0,0,1,0,0,1,0
68900,2,18,1,400,1,802,0,0,0,1,0,0,0,1
69000,2,3,1,400,1,724,0,0,0,1,0,0,0,1
69500,0,1,1,400,1,896,0,0,0,0,1,0,0,1
69700,0,6,1,400,1,132,0,0,0,1,0,0,0,0
69890,0,1,1,400,1,326,0,0,0,1,0,0,1,0
69900,1,14,1,400,1,350,0,0,0,0,1,0,0,1
69900,1,14,1,400,1,350,0,0,0,0,1,0,0,1
69990,1,6,1,400,1,488,0,0,0,1,0,0,0,1
69990,1,42,1,400,1,276,0,0,0,1,0,1,0,0
69990,1,42,1,400,1,276,0,0,0,1,0,1,0,0
70000,0,100,1,400,1,629,0,0,0,0,1,0,0,1
72499,0,6,1,400,1,180,0,0,0,1,0,1,0,0
73900,1,14,1,400,1,474,0,0,0,1,0,0,0,1
73900,0,50,1,400,1,495,0,0,0,1,0,0,0,1
73900,1,1,1,400,1,292,0,0,0,0,1,0,1,0
74390,1,3,1,400,1,355,0,0,0,1,0,0,1,0
74900,0,6,1,400,1,119,0,0,0,1,0,0,0,0
74900,0,6,1,400,1,216,0,0,0,1,0,1,0,0
74990,1,953,1,400,1,286,0,0,0,0,1,1,0,0
74990,0,1,1,400,1,213,0,0,0,0,1,1,0,0
74999,0,6,1,400,1,484,0,0,0,1,0,0,0,1
74999,0,3,1,400,1,542,0,0,0,1,0,0,0,1
75900,0,1,1,400,1,276,0,0,0,1,0,1,0,0
75990,0,1,1,400,1,498,0,0,0,1,0,0,0,1
76333,0,6,1,400,1,106,0,0,0,1,0,0,0,0
76500,0,50,1,400,1,495,0,0,0,1,0,0,0,1
76990,0,0,1,400,1,476,0,0,0,1,0,0,0,1
77000,0,50,1,400,1,495,0,0,0,1,0,0,0,1
77490,2,146,1,400,1,214,0,0,0,1,0,1,0,0
77900,0,6,1,400,1,796,0,0,0,1,0,0,0,1
77990,0,6,1,400,1,47,0,0,0,1,0,1,0,0
78990,0,6,1,400,1,484,0,0,0,1,0,0,0,1
78990,0,6,1,400,1,533,0,0,0,1,0,0,0,1
79333,0,6,1,400,1,106,0,0,0,1,0,0,0,0
79500,0,0,1,400,1,179,0,0,0,1,0,0,0,0
79900,2,10,1,400,1,350,0,0,0,0,1,0,0,1
79900,2,10,1,400,1,350,0,0,0,0,1,0,0,1
79900,0,6,1,400,1,495,0,0,0,1,0,0,0,1
79990,0,6,1,400,1,516,0,0,0,1,0,0,0,1
79999,0,0,1,400,1,482,0,0,0,1,0,0,0,1
79999,0,2,1,400,1,498,0,0,0,1,0,0,0,1
79999,0,0,1,400,1,490,0,0,0,1,0,0,0,1
84900,1,3,1,400,1,171,0,0,0,1,0,1,0,0
84900,0,2,1,400,1,224,0,0,0,1,0,1,0,0
84990,0,1,1,400,1,486,0,0,0,0,1,0,0,1
89990,2,734,1,400,1,489,0,0,0,1,0,0,0,1
169000,2,2,1,400,1,476,0,0,0,1,0,0,0,1
11800,3,76,1,111,1,66,0,0,0,0,1,0,0,0
17300,5,162,1,150,1,50,0,1,0,1,0,0,0,0
15800,1,34,1,150,1,66,0,0,0,0,0,0,0,0
17590,5,132,1,131,1,68,0,0,0,1,0,0,0,0
20800,4,167,1,116,1,107,0,1,1,0,0,0,1,0
17900,5,143,1,131,1,319,0,0,1,0,0,0,1,0
18025,4,58,1,204,1,326,1,0,0,1,0,0,1,0
18042,5,79,1,116,1,326,0,1,0,0,1,0,1,0
21300,3,77,1,111,1,326,0,0,0,0,1,0,1,0
18200,5,123,0,116,1,383,0,1,1,0,0,0,1,0
18400,5,58,1,150,1,326,0,1,0,0,1,0,1,0
18900,3,125,0,116,1,135,0,1,1,0,0,0,0,0
18900,5,110,1,150,1,202,0,1,0,1,0,1,0,0
18990,5,104,1,150,1,712,0,0,0,1,0,0,0,1
18999,5,100,1,111,1,91,0,0,0,1,0,0,1,0
22500,4,85,0,116,1,107,0,1,0,0,0,0,1,0
19200,5,59,0,111,1,101,0,0,0,0,0,1,0,0
22600,4,87,0,116,1,326,0,1,0,0,1,0,1,0
19277,4,50,1,150,1,326,0,1,1,0,0,0,1,0
19400,4,120,0,116,1,70,0,1,0,1,0,1,0,0
22990,5,93,1,150,1,186,0,1,1,0,0,1,0,0
19600,5,106,0,116,1,194,0,1,0,1,0,1,0,0
19800,4,162,0,116,1,695,0,1,0,0,1,0,0,1
19800,5,79,1,252,1,177,0,0,0,1,0,1,0,0
19900,5,99,1,255,1,444,0,0,0,1,0,0,0,1
19900,5,62,1,150,1,193,1,0,0,0,1,1,0,0
19900,5,62,1,150,1,193,0,0,0,0,1,1,0,0
19950,5,75,1,150,1,190,0,1,0,0,0,1,0,0
23500,4,58,0,116,1,25,0,1,0,0,1,0,0,0
19990,5,130,1,150,1,500,0,1,0,0,0,0,0,1
20000,4,49,1,204,1,326,0,0,1,0,0,0,1,0
20000,5,105,1,150,1,171,0,0,0,0,1,1,0,0
20160,4,50,1,150,1,326,0,1,0,0,0,0,1,0
20200,5,66,1,150,1,683,0,1,0,0,0,0,0,1
23800,3,88,1,116,1,186,0,1,0,1,0,0,0,0
23900,4,89,1,111,1,284,0,0,1,0,0,1,0,0
23900,4,66,1,204,1,276,0,0,0,0,1,1,0,0
20400,4,56,1,150,1,326,0,1,1,0,0,0,1,0
20450,4,55,1,150,1,326,1,0,0,1,0,0,1,0
24300,3,75,1,111,1,147,0,0,0,0,0,1,0,0
20700,4,69,1,204,1,326,1,0,0,1,0,0,1,0
24400,3,110,1,131,1,45,0,0,0,0,1,0,0,0
24400,4,65,1,131,1,276,0,0,1,0,0,1,0,0
20800,5,48,0,116,1,687,0,1,1,0,0,0,0,1
20900,5,47,1,150,1,99,0,0,0,1,0,0,1,0
20900,4,89,1,131,1,177,0,0,0,0,0,1,0,0
20900,5,46,1,150,1,193,0,1,0,0,1,1,0,0
20950,4,67,0,150,1,326,0,0,1,0,0,0,1,0
24900,4,66,1,151,1,683,0,0,0,0,0,0,0,1
24900,4,87,1,111,1,45,0,0,0,0,1,0,0,0
24900,4,68,0,116,1,169,0,1,0,0,0,0,0,0
24990,4,48,1,150,1,488,0,1,0,1,0,0,0,1
21336,4,70,1,116,1,326,0,1,1,0,0,0,1,0
21500,4,121,0,116,1,25,0,1,1,0,0,0,0,0
21500,4,33,0,112,1,133,0,0,0,1,0,0,0,0
25400,3,14,1,204,1,275,0,0,0,1,0,1,0,0
25500,4,93,1,117,1,114,0,1,0,0,1,1,0,0
21730,4,46,1,150,1,326,0,0,1,0,0,0,1,0
21800,4,94,1,150,1,195,0,0,0,0,0,0,1,0
21800,5,92,1,131,1,236,0,0,0,0,0,0,1,0
21900,3,44,1,150,1,326,0,1,0,0,1,0,1,0
25800,3,75,1,116,1,186,0,1,0,0,0,0,0,0
21999,5,169,1,150,1,504,0,1,1,0,0,0,0,1
21999,5,100,1,150,1,190,0,1,1,0,0,1,0,0
25900,4,81,1,150,1,40,0,1,0,0,1,0,0,0
25900,3,49,1,150,1,146,1,0,0,1,0,1,0,0
22193,3,20,1,204,1,326,1,0,1,0,0,0,1,0
22200,5,57,1,184,1,202,0,1,0,0,0,1,0,0
22500,5,77,1,150,1,25,0,0,0,0,1,0,0,0
22700,4,41,1,116,1,65,0,1,1,0,0,0,0,0
26800,3,41,1,150,1,107,0,0,0,0,0,0,1,0
26800,4,82,1,150,1,197,0,1,0,0,0,1,0,0
22890,5,46,1,150,1,815,0,1,0,0,0,0,0,1
22900,4,189,1,150,1,345,0,1,0,0,0,0,0,1
22900,3,130,1,116,1,695,0,1,0,0,0,0,0,1
22900,3,122,1,116,1,757,0,1,0,0,0,0,0,1
22900,4,107,0,116,1,757,0,1,0,0,1,0,0,1
22900,3,57,1,111,1,25,0,0,0,0,0,0,0,0
22900,2,39,0,116,1,259,0,1,0,0,0,1,0,0
22900,3,38,0,111,1,259,0,0,0,0,0,1,0,0
22900,3,70,0,116,1,259,0,1,1,0,0,1,0,0
22950,2,47,1,111,1,160,0,0,0,1,0,1,0,0
27400,1,61,0,111,1,326,0,0,1,0,0,0,1,0
27500,3,72,1,116,1,162,0,1,0,0,0,0,0,0
23400,4,99,1,116,1,108,0,1,0,0,0,0,1,0
23500,3,97,0,150,1,495,0,1,0,0,1,0,0,1
23500,4,79,1,204,1,326,0,0,1,0,0,0,1,0
23500,5,89,1,111,1,202,0,0,0,0,1,0,1,0
23500,5,59,1,150,1,68,0,0,0,0,1,0,0,0
23600,4,99,1,150,1,65,0,1,1,0,0,0,0,0
27800,3,36,1,150,1,102,0,1,0,0,1,1,0,0
23700,2,46,0,116,1,687,0,1,0,0,0,0,0,1
27890,3,63,1,150,1,129,0,1,0,0,0,0,0,0
27900,2,52,1,116,1,126,0,1,1,0,0,0,0,0
23800,4,67,1,150,1,322,0,0,0,0,0,0,1,0
23800,3,30,0,116,1,687,0,1,0,0,0,0,0,1
23800,4,79,0,116,1,162,0,1,0,0,0,0,0,0
23890,4,56,0,116,1,169,0,1,0,0,0,0,0,0
23890,4,56,0,116,1,101,0,1,0,0,0,0,0,0
23900,5,55,1,151,1,930,0,1,0,0,0,0,0,1
23900,3,122,0,116,1,753,0,1,1,0,0,0,0,1
23900,3,95,1,116,1,695,0,1,0,0,0,0,0,1
23900,3,75,1,111,1,149,0,0,0,1,0,0,1,0
23950,5,84,1,150,1,163,0,1,1,0,0,0,0,0
28196,1,14,1,150,1,108,1,0,0,0,1,0,0,0
23990,5,83,1,150,1,79,0,1,0,0,0,0,0,0
23990,5,95,1,150,1,178,0,0,0,0,1,1,0,0
23990,3,132,1,116,1,695,0,1,0,0,1,0,0,1
28500,3,29,1,116,1,193,0,1,0,1,0,1,0,0
28500,2,95,1,150,1,193,0,1,0,0,0,1,0,0
28500,2,29,1,150,1,275,0,0,0,0,1,1,0,0
28500,2,14,1,150,1,275,0,0,0,0,1,1,0,0
24300,3,75,1,112,1,147,0,0,0,0,0,1,0,0
28800,3,34,1,131,1,197,0,0,1,0,0,1,0,0
24500,3,79,1,116,1,695,0,1,0,0,0,0,0,1
24500,3,81,1,116,1,695,0,1,0,0,0,0,0,1
24500,4,72,0,116,1,757,0,1,0,0,1,0,0,1
24500,3,27,0,116,1,141,0,1,0,0,0,0,0,0
24500,4,55,0,111,1,20,0,0,0,1,0,0,0,0
28900,4,81,1,150,1,108,0,0,1,0,0,1,0,0
28900,3,67,1,150,1,121,0,1,0,0,1,1,0,0
28900,2,95,1,150,1,193,0,1,0,0,0,1,0,0
24600,3,27,0,150,1,177,0,0,0,1,0,1,0,0
24600,3,27,0,150,1,177,0,0,0,1,0,1,0,0
24800,4,47,1,150,1,326,0,0,1,0,0,0,1,0
24800,3,23,0,116,1,687,0,1,0,0,0,0,0,1
24800,4,54,1,150,1,687,0,0,0,0,1,0,0,1
24800,3,54,0,116,1,159,0,1,0,0,0,0,0,0
24890,4,104,1,150,1,81,0,1,1,0,0,0,0,0
24890,3,40,1,150,1,196,0,0,0,0,0,1,0,0
24900,5,118,1,151,1,473,0,1,0,1,0,0,0,1
24900,3,108,1,150,1,483,0,1,0,0,1,0,0,1
24900,4,87,1,111,1,106,0,0,0,0,1,0,0,0
24900,3,74,1,150,1,31,0,0,0,0,0,0,0,0
24900,5,83,0,116,1,98,0,1,0,0,1,0,1,0
24900,3,109,1,150,1,142,0,1,0,1,0,1,0,0
24900,3,109,1,150,1,142,0,1,0,1,0,1,0,0
24900,4,67,0,116,1,106,0,1,0,0,1,1,0,0
24900,1,22,0,111,1,156,0,0,0,0,0,1,0,0
24900,5,28,0,116,1,276,0,1,0,0,0,1,0,0
24900,4,89,1,150,1,194,0,1,1,0,0,1,0,0
24900,3,49,1,150,1,193,1,0,0,0,0,1,0,0
24990,4,40,1,150,1,326,1,0,0,0,1,0,1,0
24990,3,140,0,150,1,872,0,1,0,1,0,0,0,1
24999,3,46,1,150,1,125,0,0,0,0,1,0,0,0
25000,4,59,1,204,1,326,1,0,1,0,0,0,1,0
25000,4,29,1,204,1,326,1,0,1,0,0,0,1,0
25000,4,83,1,150,1,326,0,1,0,0,1,0,1,0
25000,5,85,0,116,1,130,0,1,1,0,0,1,0,0
29500,2,30,1,117,1,683,0,1,1,0,0,0,0,1
25150,2,35,0,116,1,125,0,1,0,0,1,0,0,0
29600,2,18,1,150,1,275,0,0,0,0,1,1,0,0
25200,5,97,1,150,1,16,0,0,0,0,1,0,0,0
25270,5,91,1,204,1,286,0,0,0,1,0,1,0,0
29800,2,34,1,150,1,102,0,1,0,0,1,1,0,0
29800,4,59,1,150,1,197,0,0,1,0,0,1,0,0
29800,2,15,1,150,1,275,0,0,0,0,1,1,0,0
29800,4,42,1,150,1,197,0,0,0,0,1,1,0,0
29800,2,12,1,150,1,275,0,0,0,0,1,1,0,0
25400,4,91,1,116,1,31,0,1,0,0,1,0,0,0
29900,2,34,1,150,1,276,0,0,0,0,1,1,0,0
25490,4,105,0,116,1,849,0,1,0,0,1,0,0,1
25490,4,79,1,150,1,147,0,0,0,0,1,0,0,0
