Prezzo,Anni,Chilometraggio,Cambio,CV,Venditore,Distanza,is_Diesel vs Benzina,is_GPL vs Benzina,is_Ibrido vs Benzina,is_Elettrico vs Benzina,is_sport vs base,is_performance vs base,is_middle vs base,is NO vs NE,is Centro vs NE,is Sud_Isole vs NE
15700,0,1,0,101,1,495,0,0,0,0,0,0,0,0,0,1
10900,4,98,0,75,1,132,0,0,0,0,0,0,1,0,0,0
10900,4,109,0,75,1,132,0,0,0,0,0,0,1,0,0,0
10900,4,93,0,75,1,132,0,0,0,0,0,0,1,0,0,0
10900,4,104,0,75,1,132,0,0,0,0,0,0,1,0,0,0
10900,4,94,0,75,1,132,0,0,0,0,0,0,1,0,0,0
10900,4,107,0,75,1,132,0,0,0,0,0,0,1,0,0,0
15400,4,70,0,101,1,830,1,0,0,0,0,0,0,0,0,1
16900,0,0,0,75,1,186,0,0,0,0,1,0,0,1,0,0
17900,0,0,0,101,1,186,0,0,0,0,1,0,0,1,0,0
20900,0,0,1,101,1,186,0,0,1,0,1,0,0,1,0,0
16900,0,0,0,101,1,186,0,0,0,0,0,0,0,1,0,0
20900,0,0,1,101,1,186,0,0,1,0,1,0,0,1,0,0
16900,0,0,0,101,1,186,0,0,0,0,0,0,0,1,0,0
20900,0,0,1,101,1,186,0,0,1,0,1,0,0,1,0,0
13890,3,23,1,101,1,196,0,0,0,0,0,0,0,1,0,0
9800,4,126,0,101,1,276,0,0,0,0,0,0,1,1,0,0
9400,4,135000,0,75,0,83,0,0,0,0,0,0,1,0,1,0
14800,3,57171,0,100,0,79,1,0,0,0,0,0,0,0,0,0
13500,1,22658,0,75,0,196,0,0,0,0,1,0,0,1,0,0
13900,4,41338,0,75,0,169,0,0,0,0,0,0,0,0,0,0
15490,1,18000,0,100,0,326,0,1,0,0,1,0,0,0,1,0
13700,2,49109,0,75,0,611,0,0,0,0,0,0,0,0,0,1
17600,0,0,0,100,0,175,0,0,0,0,1,0,0,1,0,0
13900,4,36081,0,75,0,169,0,0,0,0,0,0,0,0,0,0
14900,3,46000,0,100,0,377,1,0,0,0,1,0,0,0,0,1
11900,4,75951,0,100,0,750,0,0,0,0,0,0,1,0,0,1
13890,5,30000,0,75,0,345,0,0,0,0,0,0,0,0,1,0
14900,1,27000,0,75,0,750,0,0,0,0,1,0,0,0,0,1
15490,1,12000,0,75,0,750,0,0,0,0,1,0,0,0,0,1
13850,3,69860,0,75,0,495,0,0,0,0,0,0,1,0,0,1
14900,4,90046,0,75,0,785,0,0,0,0,0,0,1,0,0,1
16500,3,48000,1,130,0,782,0,0,0,0,1,0,0,0,0,1
16200,3,41000,1,75,0,283,0,0,0,0,1,0,0,1,0,0
13900,3,41672,0,100,0,201,1,0,0,0,1,0,0,1,0,0
21900,1,0,1,100,0,14,0,0,0,0,1,0,0,0,0,0
13890,3,48000,1,100,0,196,0,0,0,0,0,0,0,1,0,0
13500,4,38000,1,100,0,70,0,0,0,0,0,0,1,1,0,0
11700,2,24000,0,75,0,304,0,0,0,0,0,0,1,0,1,0
3500,3,52000,0,75,0,156,0,0,0,0,0,0,0,1,0,0
10500,5,106000,0,75,0,339,0,0,0,0,0,0,1,0,1,0
10999,5,28000,0,75,0,87,0,0,0,0,0,0,1,0,1,0
10990,5,189807,0,100,0,843,1,0,0,0,0,0,0,0,0,1
11900,3,16400,0,75,0,126,0,0,0,0,0,0,1,0,0,0
12900,4,26887,0,75,0,611,0,0,0,0,0,0,0,0,0,1
16390,0,0,0,75,0,115,0,0,0,0,1,0,0,0,0,0
16490,0,0,0,75,0,115,0,0,0,0,1,0,0,0,0,0
14900,1,16583,0,75,0,175,0,0,0,0,1,0,0,1,0,0
13890,3,43000,1,100,0,196,0,0,0,0,0,0,0,1,0,0
12500,4,72000,0,75,0,500,0,0,0,0,0,0,1,0,0,1
12500,4,72700,0,75,0,623,0,0,0,0,0,0,1,0,0,1
12950,3,39403,0,100,0,87,0,0,0,0,1,0,0,0,1,0
12999,2,15000,0,100,0,326,0,0,0,0,0,0,1,0,1,0
11500,4,51000,0,75,0,432,0,0,0,0,0,0,0,0,1,0
13000,2,33700,0,100,0,276,1,0,0,0,0,0,0,1,0,0
11900,4,100800,0,100,0,519,1,0,0,0,0,0,0,0,0,1
9499,5,160000,0,100,0,514,0,0,0,0,1,0,0,0,0,1
14300,3,54000,0,100,0,83,1,0,0,0,0,0,0,1,0,0
14990,1,0,0,75,0,499,0,0,0,0,0,0,0,0,0,1
16900,1,0,1,100,0,502,0,0,0,0,1,0,0,0,0,1
13500,4,58593,0,75,0,857,0,0,0,0,0,0,1,0,0,1
12499,4,40000,0,75,0,506,0,0,0,0,0,0,1,0,0,1
15990,1,21554,0,75,0,275,0,0,0,0,1,0,0,1,0,0
14690,2,62306,0,75,0,177,0,0,0,0,0,0,1,1,0,0
13890,3,41000,1,100,0,196,0,0,0,0,0,0,0,1,0,0
14700,3,30000,1,100,0,91,0,0,0,0,0,0,1,0,1,0
16900,2,37000,0,100,0,381,1,0,0,0,0,0,0,0,1,0
10800,4,54000,0,75,0,103,0,0,0,0,0,0,1,0,1,0
14490,1,13360,0,75,0,377,0,0,0,0,0,0,0,0,0,1
13290,3,5340,0,100,0,377,0,0,0,0,0,0,1,0,0,1
15850,1,0,0,75,0,745,0,0,0,0,1,0,0,0,0,1
12950,4,69000,0,100,0,161,0,0,0,0,0,0,1,0,0,0
15500,3,55120,1,130,0,257,0,0,0,0,0,0,0,0,1,0
15990,1,0,0,75,0,115,0,0,0,0,0,0,0,0,0,0
14900,3,41000,0,100,0,169,0,0,0,0,1,0,0,0,0,0
13500,2,53450,0,75,0,162,0,0,0,0,1,0,0,1,0,0
17990,0,0,0,75,0,115,0,1,0,0,1,0,0,0,0,0
14400,5,48200,0,100,0,177,0,0,0,0,1,0,0,1,0,0
10800,5,70000,0,75,0,560,0,0,0,0,0,0,0,0,0,1
15190,0,10,0,75,0,275,0,0,0,0,1,0,0,1,0,0
11850,5,50714,0,100,0,106,0,0,0,0,0,0,1,0,1,0
10900,4,105000,0,100,0,630,1,0,0,0,0,0,0,0,0,1
10900,5,71000,0,100,0,87,1,0,0,0,0,0,1,0,0,0
13900,3,58700,0,100,0,643,1,0,0,0,0,0,0,0,0,1
14500,1,7200,0,75,0,724,0,0,0,0,0,0,0,0,0,1
14800,1,26000,0,75,0,683,0,0,0,0,1,0,0,0,0,1
15900,1,14000,0,75,0,501,0,0,0,0,1,0,0,0,0,1
12500,5,123000,0,100,0,527,1,0,0,0,0,0,1,0,0,1
16900,0,0,0,100,0,86,0,0,0,0,0,0,0,0,0,0
16900,0,0,0,100,0,177,0,0,0,0,0,0,0,1,0,0
14900,1,10400,0,75,0,137,0,0,0,0,1,0,0,1,0,0
16900,0,0,0,100,0,326,0,0,0,0,0,0,0,0,1,0
16900,0,0,0,100,0,84,0,0,0,0,0,0,0,1,0,0
12500,5,104000,0,100,0,522,1,0,0,0,0,0,1,0,0,1
15800,1,2000,0,75,0,588,0,0,0,0,1,0,0,0,0,1
14990,0,0,0,75,0,115,0,0,0,0,0,0,0,0,0,0
10990,4,85131,0,75,0,560,0,0,0,0,0,0,0,0,0,1
13900,4,65000,0,100,0,169,0,0,0,0,0,0,1,0,0,0
16500,0,0,0,100,0,750,0,0,0,0,1,0,0,0,0,1
12490,5,27000,0,75,0,123,0,0,0,0,0,0,0,0,0,0
12980,0,44,0,75,0,82,0,0,0,0,1,0,0,0,1,0
14900,1,35800,0,75,0,127,0,0,0,0,1,0,0,0,0,0
11490,4,129000,0,100,0,588,1,0,0,0,0,0,0,0,0,1
16790,3,31200,1,75,0,842,0,0,0,0,1,0,0,0,0,1
13990,1,18000,0,100,0,326,0,0,0,0,1,0,0,0,1,0
10900,4,69839,0,75,0,611,0,0,0,0,0,0,0,0,0,1
13200,2,56583,0,75,0,611,0,0,0,0,0,0,0,0,0,1
12990,5,55000,1,75,0,757,0,0,0,0,0,0,0,0,0,1
16900,1,19370,0,75,0,857,0,0,0,0,1,0,0,0,0,1
13200,2,57003,0,75,0,611,0,0,0,0,0,0,0,0,0,1
11500,3,20700,0,75,0,663,0,0,0,0,0,0,1,0,0,1
11300,5,97000,0,75,0,326,0,1,0,0,0,0,0,0,1,0
15790,1,29738,0,100,0,129,0,0,0,0,1,0,0,0,0,0
13700,2,47584,0,75,0,611,0,0,0,0,0,0,0,0,0,1
10900,4,84000,0,75,0,807,0,0,0,0,0,0,0,0,0,1
14990,1,36000,0,100,0,326,0,1,0,0,1,0,0,0,1,0
15490,1,19000,0,100,0,326,0,1,0,0,1,0,0,0,1,0
13200,2,59057,0,75,0,611,0,0,0,0,0,0,0,0,0,1
14390,3,35000,1,100,0,196,0,0,0,0,0,0,0,1,0,0
14900,1,7000,0,75,0,109,0,0,0,0,1,0,0,0,0,0
11950,4,40100,0,75,0,87,0,0,0,0,0,0,1,0,1,0
16290,0,0,0,75,0,115,0,0,0,0,0,0,0,0,0,0
13500,5,83000,0,100,0,304,1,0,0,0,0,0,1,0,0,1
12900,3,24330,0,75,0,149,0,0,0,0,0,0,0,0,0,0
12499,5,52878,0,75,0,514,0,0,0,0,0,0,0,0,0,1
14990,2,49900,0,100,0,285,1,0,0,0,1,0,0,1,0,0
13000,4,75000,0,100,0,91,0,0,0,0,0,0,1,0,1,0
12100,5,13000,0,75,0,178,0,0,0,0,0,0,0,1,0,0
12300,5,130774,0,100,0,540,1,0,0,0,0,0,0,0,0,1
12699,2,18000,0,75,0,504,0,0,0,0,0,0,1,0,0,1
10990,4,45000,0,75,0,509,0,0,0,0,0,0,1,0,0,1
13200,2,59987,0,75,0,611,0,0,0,0,0,0,0,0,0,1
19500,1,6812,1,100,0,857,0,0,0,0,1,0,0,0,0,1
15900,2,57800,0,75,0,156,0,0,0,0,0,0,0,0,0,0
11000,5,108204,0,100,0,495,1,0,0,0,0,0,1,0,0,1
10350,3,70000,0,75,0,326,0,0,0,0,0,0,0,0,1,0
15900,1,15000,0,100,0,270,0,0,0,0,1,0,0,1,0,0
16990,0,0,0,100,0,495,0,0,0,0,1,0,0,0,0,1
13700,2,47278,0,75,0,611,0,0,0,0,0,0,0,0,0,1
11900,5,66000,0,100,0,186,1,0,0,0,0,0,0,0,0,0
10990,4,88000,0,75,0,68,0,0,0,0,0,0,1,0,0,0
11990,4,61000,0,75,0,68,0,0,0,0,0,0,1,0,0,0
14690,2,60089,0,75,0,177,0,0,0,0,0,0,1,1,0,0
17990,0,0,0,100,0,872,0,0,0,0,1,0,0,0,0,1
12900,4,56000,0,75,0,127,0,0,0,0,0,0,0,0,0,0
13900,2,52145,0,75,0,572,0,0,0,0,0,0,0,0,0,1
20990,1,0,1,75,0,177,0,0,0,0,0,0,1,1,0,0
16000,2,48000,1,100,0,326,0,0,0,0,1,0,0,0,1,0
17500,0,0,0,100,0,861,0,0,0,0,0,0,0,0,0,1
11900,4,47765,0,100,0,852,0,0,0,0,0,0,1,0,0,1
8900,4,98117,0,75,0,276,0,0,0,0,0,0,1,1,0,0
16400,0,0,0,100,0,222,0,0,0,0,1,0,0,0,0,0
15290,2,33002,0,75,0,177,0,0,0,0,0,0,1,1,0,0
15290,2,33002,0,75,0,326,0,0,0,0,0,0,1,0,1,0
15290,2,33002,0,75,0,86,0,0,0,0,0,0,1,0,0,0
13900,3,18390,0,75,0,568,0,0,0,0,0,0,0,0,0,1
15290,2,33002,0,75,0,84,0,0,0,0,0,0,1,1,0,0
13990,1,19000,0,100,0,326,0,0,0,0,1,0,0,0,1,0
11900,5,100000,0,75,0,326,0,1,0,0,0,0,1,0,1,0
13400,2,52324,0,75,0,630,0,0,0,0,0,0,0,0,0,1
12899,3,43300,0,100,0,656,0,0,0,0,0,0,0,0,0,1
14990,3,33000,0,75,0,754,0,0,0,0,0,0,1,0,0,1
14000,4,37666,0,100,0,132,0,0,0,0,1,0,0,0,0,0
12500,5,50800,0,100,0,92,1,0,0,0,0,0,0,0,1,0
17500,0,0,0,100,0,911,0,0,0,0,0,0,0,0,0,1
15500,2,15000,0,75,0,914,0,0,0,0,0,0,1,0,0,1
13400,2,53949,0,75,0,611,0,0,0,0,0,0,0,0,0,1
11500,4,80000,0,75,0,872,0,0,0,0,1,0,0,0,0,1
15500,2,15000,0,75,0,911,0,0,0,0,0,0,1,0,0,1
15500,2,15000,0,75,0,861,0,0,0,0,0,0,1,0,0,1
9950,4,88000,0,100,0,495,1,0,0,0,0,0,1,0,0,1
12490,5,79989,0,100,0,815,1,0,0,0,0,0,1,0,0,1
17500,0,0,0,100,0,914,0,0,0,0,0,0,0,0,0,1
14950,2,32951,0,100,0,241,0,0,0,0,1,0,0,0,0,0
12700,4,73400,0,75,0,100,0,0,0,0,0,0,1,1,0,0
13500,2,36201,0,100,0,333,0,0,0,0,1,0,0,0,1,0
14390,2,15000,0,100,0,269,1,0,0,0,0,0,0,0,1,0
13900,2,32592,0,100,0,122,0,0,0,0,1,0,0,0,0,0
16800,0,0,0,100,0,843,0,0,0,0,0,0,0,0,0,1
14900,1,61500,0,100,0,146,1,0,0,0,0,0,0,0,1,0
12900,4,71250,0,75,0,276,0,0,0,0,0,0,1,1,0,0
12300,3,23000,0,75,0,495,0,0,0,0,0,0,0,0,0,1
11790,3,51000,0,75,0,322,0,0,0,0,0,0,0,1,0,0
10900,4,74000,0,75,0,480,0,0,0,0,0,0,1,0,0,1
8990,4,129700,0,100,0,276,1,0,0,0,0,0,0,1,0,0
15900,1,1000,0,75,0,683,0,0,0,0,0,0,0,0,0,1
17990,0,0,0,100,0,484,0,0,0,0,1,0,0,0,0,1
16990,0,0,0,100,0,495,0,0,0,0,1,0,0,0,0,1
13500,4,29000,0,100,0,276,0,0,0,0,1,0,0,1,0,0
11450,3,68400,0,100,0,270,0,0,0,0,0,0,0,1,0,0
10500,4,50000,0,75,0,99,0,0,0,0,0,0,1,0,1,0
14990,1,0,0,100,0,476,0,0,0,0,0,0,0,0,0,1
13200,2,56586,0,75,0,572,0,0,0,0,0,0,0,0,0,1
12300,5,70687,0,75,0,120,0,0,0,0,0,0,1,0,1,0
11900,4,129876,0,100,0,701,1,0,0,0,0,0,1,0,0,1
13100,1,18200,0,75,0,276,0,0,0,0,1,0,0,1,0,0
12900,0,0,0,100,0,495,0,0,0,0,0,0,0,0,0,1
13900,0,0,0,100,0,326,0,0,0,0,0,0,0,0,1,0
13900,0,0,0,100,0,326,0,0,0,0,0,0,0,0,1,0
13900,0,0,0,100,0,326,0,0,0,0,0,0,0,0,1,0
12490,5,65000,1,100,0,501,0,0,0,0,1,0,0,0,0,1
13900,0,0,0,100,0,326,0,0,0,0,0,0,0,0,1,0
13900,0,0,0,100,0,326,0,0,0,0,0,0,0,0,1,0
13500,4,27620,0,75,0,903,0,0,0,0,0,0,0,0,0,1
13900,0,0,0,100,0,326,0,0,0,0,0,0,0,0,1,0
13900,0,0,0,100,0,326,0,0,0,0,0,0,0,0,1,0
13900,0,0,0,100,0,495,0,0,0,0,1,0,0,0,0,1
9750,3,100000,0,100,0,628,0,0,0,0,0,0,1,0,0,1
14300,1,17038,0,75,0,495,0,0,0,0,0,0,0,0,0,1
11990,4,102000,0,100,0,326,1,0,0,0,0,0,0,0,1,0
12700,3,50490,0,75,0,87,0,0,0,0,0,0,0,0,0,0
17900,1,0,1,75,0,187,0,0,0,0,1,0,0,1,0,0
15490,1,23962,0,75,0,355,0,0,0,0,1,0,0,0,0,1
12000,4,90000,0,100,0,485,0,0,0,0,0,0,0,0,0,1
13700,2,47344,0,75,0,611,0,0,0,0,0,0,0,0,0,1
11500,3,16640,0,75,0,638,0,0,0,0,0,0,0,0,0,1
14990,3,40000,1,100,0,99,0,0,0,0,0,0,0,0,0,0
12490,5,137572,0,100,0,878,1,0,0,0,0,0,1,0,0,1
12500,4,118000,0,100,0,855,1,0,0,0,0,0,0,0,0,1
11900,4,56151,0,75,0,724,0,0,0,0,0,0,0,0,0,1
10500,5,109000,0,75,0,761,0,0,0,0,0,0,0,0,0,1
12499,5,108000,0,100,0,550,1,0,0,0,0,0,1,0,0,1
13999,4,72000,0,100,0,872,1,0,0,0,0,0,0,0,0,1
11890,4,62000,0,75,0,412,0,0,0,0,0,0,1,0,1,0
8990,4,149000,0,75,0,485,0,0,0,0,0,0,1,0,0,1
9990,4,55000,0,75,0,344,0,0,0,0,0,0,1,0,1,0
10490,4,118711,0,75,0,815,0,0,0,0,0,0,1,0,0,1
16990,0,0,0,100,0,750,0,0,0,0,1,0,0,0,0,1
11500,4,70411,0,75,0,111,0,0,0,0,0,0,0,0,1,0
12890,3,17335,0,100,0,284,0,0,0,0,0,0,1,1,0,0
11900,4,97800,0,100,0,572,1,0,0,0,0,0,0,0,0,1
12900,3,79800,0,100,0,156,1,0,0,0,0,0,1,0,0,0
11900,2,37123,0,75,0,651,0,0,0,0,0,0,0,0,0,1
9500,4,122884,0,75,0,132,0,0,0,0,0,0,1,0,0,0
9500,4,94887,0,75,0,132,0,0,0,0,0,0,1,0,0,0
9500,4,104411,0,75,0,132,0,0,0,0,0,0,1,0,0,0
16550,1,18000,0,75,0,210,0,0,0,0,1,0,0,1,0,0
11799,3,79000,0,75,0,706,0,0,0,0,0,0,1,0,0,1
10990,3,64388,0,75,0,276,0,0,0,0,0,0,0,1,0,0
9500,5,164000,0,100,0,683,1,0,0,0,0,0,1,0,0,1
15990,1,16750,0,75,0,489,0,0,0,0,0,0,1,0,0,1
13890,3,23387,1,100,0,196,0,0,0,0,0,0,0,1,0,0
17800,0,0,0,100,0,149,0,0,0,0,0,0,0,1,0,0
11490,5,12000,0,75,0,519,0,0,0,0,0,0,0,0,0,1
11700,4,37432,0,75,0,581,0,0,0,0,0,0,1,0,0,1
13900,2,10590,0,75,0,326,0,0,0,0,0,0,0,0,1,0
12950,5,117981,0,100,0,210,1,0,0,0,1,0,0,1,0,0
12900,4,48000,0,75,0,200,0,0,0,0,0,0,0,0,1,0
11890,4,73000,0,100,0,412,0,0,0,0,0,0,0,0,1,0
17990,1,0,0,75,0,177,0,0,0,0,1,0,0,1,0,0
15990,1,0,0,75,0,177,0,0,0,0,0,0,0,1,0,0
12740,2,30837,0,75,0,129,0,0,0,0,1,0,0,0,0,0
17500,0,0,0,75,0,177,0,0,0,0,1,0,0,1,0,0
10999,5,72000,0,75,0,411,0,0,0,0,0,0,0,0,0,1
13490,2,25000,0,75,0,389,0,0,0,0,0,0,0,0,0,1
14900,2,47964,0,100,0,110,0,0,0,0,1,0,0,0,0,0
13490,1,36000,0,100,0,326,0,0,0,0,1,0,0,0,1,0
15500,1,29890,0,75,0,276,0,0,0,0,1,0,0,1,0,0
10900,3,90234,0,100,0,620,0,0,0,0,0,0,0,0,0,1
16438,1,41098,1,75,0,187,0,0,0,0,1,0,0,1,0,0
16438,1,41098,1,75,0,115,0,0,0,0,1,0,0,0,0,0
16438,1,35300,1,75,0,165,0,0,0,0,1,0,0,1,0,0
16438,1,35300,1,75,0,326,0,0,0,0,1,0,0,0,1,0
16438,1,35300,1,75,0,187,0,0,0,0,1,0,0,1,0,0
16438,1,41098,1,75,0,165,0,0,0,0,1,0,0,1,0,0
16438,1,35300,1,75,0,11,0,0,0,0,1,0,0,0,0,0
16438,1,41098,1,75,0,177,0,0,0,0,1,0,0,1,0,0
16438,1,41098,1,75,0,326,0,0,0,0,1,0,0,0,1,0
16438,1,35300,1,75,0,177,0,0,0,0,1,0,0,1,0,0
16438,1,41098,1,75,0,11,0,0,0,0,1,0,0,0,0,0
16438,1,35300,1,75,0,115,0,0,0,0,1,0,0,0,0,0
12999,5,64031,0,75,0,480,0,0,0,0,0,0,1,0,0,1
10499,5,146000,0,100,0,483,1,0,0,0,1,0,0,0,0,1
8999,5,139000,0,75,0,483,0,0,0,0,0,0,1,0,0,1
9500,5,134000,0,75,0,852,0,0,0,0,0,0,1,0,0,1
13500,2,44653,0,75,0,490,0,0,0,0,0,0,0,0,0,1
13600,2,19768,0,75,0,495,0,0,0,0,0,0,0,0,0,1
13490,2,81000,0,100,0,170,1,0,0,0,0,0,0,1,0,0
14990,1,32018,0,75,0,355,0,0,0,0,1,0,0,0,0,1
11980,0,12,0,75,0,82,0,0,0,0,1,0,0,0,1,0
16990,0,0,0,75,0,348,0,0,0,0,1,0,0,0,1,0
17500,1,600,0,100,0,276,0,0,0,0,0,0,1,1,0,0
17800,1,0,0,100,0,497,0,0,0,0,0,0,1,0,0,1
11900,4,89000,0,75,0,424,0,0,0,0,0,0,1,0,0,1
13990,1,24000,0,100,0,326,0,0,0,0,1,0,0,0,1,0
11499,4,58000,0,100,0,490,1,0,0,0,1,0,0,0,0,1
11499,2,40000,0,100,0,490,0,0,0,0,0,0,1,0,0,1
16500,1,3555,0,75,0,750,0,0,0,0,0,0,0,0,0,1
11849,3,64000,0,75,0,326,0,0,0,0,0,0,0,0,1,0
11500,4,50000,0,100,0,484,0,0,0,0,1,0,0,0,0,1
10900,3,59000,0,75,0,683,0,0,0,0,0,0,0,0,0,1
13500,3,36000,1,100,0,405,0,0,0,0,0,0,0,0,0,1
11200,3,87800,0,75,0,485,0,0,0,0,0,0,0,0,0,1
11890,5,25773,0,75,0,175,0,0,0,0,0,0,1,1,0,0
13790,2,79999,0,100,0,513,1,0,0,0,0,0,0,0,0,1
14490,3,15000,0,75,0,200,0,0,0,0,0,0,0,0,1,0
10499,3,43500,0,75,0,99,0,0,0,0,0,0,0,0,0,0
12900,4,53692,0,100,0,137,0,0,0,0,0,0,0,1,0,0
11700,4,37432,0,75,0,560,0,0,0,0,0,0,1,0,0,1
11490,4,34320,0,75,0,175,0,0,0,0,0,0,1,1,0,0
14900,0,0,0,75,0,651,0,0,0,0,0,0,0,0,0,1
11990,4,48895,0,75,0,177,0,0,0,0,0,0,1,1,0,0
8999,4,205933,0,100,0,484,1,0,0,0,1,0,0,0,0,1
14800,3,55000,0,100,0,611,1,0,0,0,1,0,0,0,0,1
14390,1,14881,0,75,0,171,0,0,0,0,1,0,0,1,0,0
11500,5,60000,1,100,0,523,0,0,0,0,0,0,1,0,0,1
11990,4,69000,0,100,0,123,0,0,0,0,1,0,0,1,0,0
19900,1,16450,0,100,0,256,0,0,0,0,1,0,0,1,0,0
12300,2,34230,0,75,0,476,0,0,0,0,0,0,1,0,0,1
13900,2,71183,0,100,0,930,1,0,0,0,0,0,0,0,0,1
13500,4,59000,0,75,0,213,0,0,0,0,0,0,1,0,1,0
10500,4,102000,0,75,0,132,0,0,0,0,0,0,1,0,0,0
11490,5,86000,0,75,0,200,0,0,0,0,0,0,1,0,1,0
12000,5,45000,0,75,0,351,0,0,0,0,0,0,1,0,1,0
20450,0,0,1,75,0,177,0,0,0,0,1,0,0,1,0,0
13750,2,13020,0,75,0,99,0,0,0,0,0,0,1,0,1,0
13750,2,18182,0,75,0,25,0,0,0,0,0,0,1,0,0,0
13750,2,18182,0,75,0,99,0,0,0,0,0,0,1,0,1,0
13750,2,14455,0,75,0,99,0,0,0,0,0,0,1,0,1,0
13750,2,13020,0,75,0,25,0,0,0,0,0,0,1,0,0,0
13750,2,14455,0,75,0,25,0,0,0,0,0,0,1,0,0,0
13750,2,13020,0,75,0,611,0,0,0,0,0,0,1,0,0,1
13200,2,55257,0,75,0,611,0,0,0,0,0,0,0,0,0,1
13700,3,24912,0,75,0,750,0,0,0,0,0,0,1,0,0,1
13750,2,13020,0,75,0,86,0,0,0,0,0,0,1,0,0,0
13750,2,14455,0,75,0,611,0,0,0,0,0,0,1,0,0,1
13750,2,18182,0,75,0,86,0,0,0,0,0,0,1,0,0,0
13750,2,18182,0,75,0,611,0,0,0,0,0,0,1,0,0,1
13750,2,14455,0,75,0,86,0,0,0,0,0,0,1,0,0,0
12900,4,32600,0,75,0,383,0,0,0,0,0,0,1,0,1,0
15900,1,10000,0,75,0,383,0,0,0,0,1,0,0,0,1,0
12800,4,51000,0,100,0,326,0,0,0,0,0,0,0,0,1,0
13750,2,18182,0,75,0,326,0,0,0,0,0,0,1,0,1,0
13750,2,13020,0,75,0,326,0,0,0,0,0,0,1,0,1,0
13750,2,14455,0,75,0,326,0,0,0,0,0,0,1,0,1,0
11900,4,47000,0,75,0,326,0,0,0,0,0,0,0,0,1,0
9900,4,110000,0,100,0,292,0,0,0,0,0,0,1,1,0,0
12490,3,32009,0,100,0,468,0,0,0,0,0,0,1,0,0,1
11000,5,15000,0,75,0,500,0,0,0,0,0,0,0,0,0,1
15990,1,12500,0,75,0,560,0,0,0,0,1,0,0,0,0,1
15400,0,0,0,100,0,279,0,0,0,0,0,0,0,1,0,0
14990,3,36600,1,100,0,99,0,0,0,0,0,0,0,0,0,0
9500,4,89000,0,75,0,292,0,0,0,0,0,0,1,1,0,0
17300,1,14000,0,75,0,326,0,0,0,0,1,0,0,0,1,0
11200,4,75000,0,100,0,326,0,0,0,0,1,0,0,0,1,0
11850,3,63607,0,75,0,495,0,0,0,0,0,0,0,0,0,1
11800,4,83000,0,100,0,841,0,0,0,0,0,0,1,0,0,1
16200,1,15755,0,75,0,154,0,0,0,0,1,0,0,1,0,0
12950,4,53785,0,75,0,500,0,0,0,0,0,0,1,0,0,1
13200,2,55564,0,75,0,611,0,0,0,0,0,0,0,0,0,1
16390,1,0,0,75,0,180,0,0,0,0,0,0,0,1,0,0
15990,1,0,0,100,0,276,0,0,0,0,0,0,0,1,0,0
8999,4,95000,0,75,0,683,0,0,0,0,0,0,1,0,0,1
11500,3,70250,0,75,0,383,0,0,0,0,0,0,0,0,1,0
13700,2,44966,0,75,0,572,0,0,0,0,0,0,0,0,0,1
16990,0,0,0,100,0,750,0,0,0,0,1,0,0,0,0,1
11000,4,52000,0,75,0,186,0,0,0,0,0,0,1,1,0,0
11980,0,47,0,100,0,82,0,0,0,0,0,0,0,0,1,0
16200,4,29517,1,75,0,350,0,0,0,0,0,0,1,0,0,1
16200,4,29517,1,75,0,326,0,0,0,0,0,0,1,0,1,0
13700,2,45523,0,75,0,611,0,0,0,0,0,0,0,0,0,1
14900,2,28713,0,75,0,206,0,0,0,0,1,0,0,1,0,0
11900,5,44000,0,75,0,500,0,0,0,0,0,0,1,0,0,1
10799,4,72139,0,75,0,854,0,0,0,0,0,0,1,0,0,1
9800,5,120000,0,75,0,533,0,0,0,0,0,0,0,0,0,1
11990,3,12000,0,75,0,326,0,0,0,0,0,0,1,0,1,0
15990,0,0,0,75,0,177,0,0,0,0,0,0,0,1,0,0
15438,1,38673,1,75,0,190,0,0,0,0,1,0,0,1,0,0
9799,4,82369,0,75,0,492,0,0,0,0,0,0,0,0,0,1
12900,5,65900,0,100,0,137,0,0,0,0,1,0,0,1,0,0
14900,4,73115,0,100,0,588,1,0,0,0,0,0,0,0,0,1
13900,0,0,0,100,0,855,0,0,0,0,0,0,0,0,0,1
14990,0,0,0,100,0,276,0,0,0,0,1,0,0,1,0,0
14500,2,43844,0,75,0,146,0,0,0,0,0,0,0,0,1,0
13200,2,54494,0,75,0,611,0,0,0,0,0,0,0,0,0,1
11990,3,53442,0,75,0,276,0,0,0,0,0,0,0,1,0,0
15900,3,10500,0,100,0,622,0,0,0,0,1,0,0,0,0,1
17000,1,0,0,100,0,106,0,0,0,0,0,0,0,0,1,0
15500,1,0,0,75,0,415,0,0,0,0,0,0,0,0,1,0
13290,4,79600,0,75,0,296,0,0,0,0,0,0,1,0,1,0
10450,4,95000,0,75,0,499,0,0,0,0,0,0,0,0,0,1
12490,4,58000,0,100,0,750,0,0,0,0,0,0,1,0,0,1
12900,4,80000,0,100,0,511,1,0,0,0,1,0,0,0,0,1
11500,4,76000,0,75,0,441,0,0,0,0,0,0,1,0,0,1
13800,2,16000,0,75,0,95,0,0,0,0,1,0,0,0,1,0
19800,0,0,0,100,0,35,0,0,0,0,1,0,0,0,0,0
15900,1,19885,0,75,0,57,0,0,0,0,1,0,0,0,0,0
